Date,SPY,QQQ,GLD,BZ=F,GBPUSD=X
2020-11-25,335.315673828125,286.3221130371094,169.50999450683594,48.61000061035156,1.3363267183303833
2020-11-26,,,,,1.3385447263717651
2020-11-27,336.2494201660156,288.96051025390625,167.7899932861328,48.18000030517578,1.3354523181915283
2020-11-30,334.76080322265625,289.5498962402344,166.6699981689453,47.59000015258789,1.333191156387329
2020-12-01,338.42218017578125,293.2608642578125,170.17999267578125,47.41999816894531,1.3336889743804932
2020-12-02,339.1342468261719,293.6376953125,171.4600067138672,48.25,1.3422638177871704
2020-12-03,339.041748046875,294.0533142089844,172.80999755859375,48.709999084472656,1.3370771408081055
2020-12-04,341.9635314941406,295.2515563964844,172.32000732421875,49.25,1.345496654510498
2020-12-07,341.2607421875,296.9234924316406,174.88999938964844,48.790000915527344,1.3417415618896484
2020-12-08,342.25946044921875,297.92852783203125,175.5,48.84000015258789,1.3357375860214233
2020-12-09,339.1896667480469,291.1830749511719,172.5,48.86000061035156,1.3365589380264282
2020-12-10,339.0787658691406,292.3523864746094,172.1699981689453,50.25,1.3367018699645996
2020-12-11,338.68109130859375,291.7049865722656,172.49000549316406,49.970001220703125,1.3305658102035522
2020-12-14,337.16485595703125,293.82135009765625,171.5399932861328,50.290000915527344,1.3318239450454712
2020-12-15,341.7231140136719,296.9621276855469,173.94000244140625,50.7599983215332,1.3330844640731812
2020-12-16,342.25946044921875,298.5953063964844,174.89999389648438,51.08000183105469,1.3444474935531616
2020-12-17,344.1733093261719,300.5474853515625,176.74000549316406,51.5,1.3502929210662842
2020-12-18,342.79901123046875,299.63897705078125,176.44000244140625,52.2599983215332,1.3570178747177124
2020-12-21,341.5733337402344,299.07843017578125,175.8800048828125,50.90999984741211,1.3401951789855957
2020-12-22,340.9976501464844,299.8917236328125,174.49000549316406,50.08000183105469,1.3449536561965942
2020-12-23,341.30413818359375,298.38140869140625,175.64999389648438,51.20000076293945,1.339943766593933
2020-12-24,342.6319580078125,299.69805908203125,176.35000610351562,51.290000915527344,1.3505300283432007
2020-12-25,,,,,1.3552008867263794
2020-12-28,345.57537841796875,302.7187194824219,175.7100067138672,50.86000061035156,1.3572388887405396
2020-12-29,344.9161376953125,302.98974609375,176.35000610351562,51.09000015258789,1.3466018438339233
2020-12-30,345.408203125,302.9994201660156,177.6999969482422,51.34000015258789,1.3499903678894043
2020-12-31,347.16326904296875,303.744873046875,178.36000061035156,51.79999923706055,1.36306631565094
2021-01-01,,,,,1.3673007488250732
2021-01-04,342.43695068359375,299.4560546875,182.3300018310547,51.09000015258789,1.3684196472167969
2021-01-05,344.7953796386719,301.9248046875,182.8699951171875,53.599998474121094,1.3571596145629883
2021-01-06,346.8567810058594,297.7424011230469,179.89999389648438,54.29999923706055,1.3629549741744995
2021-01-07,352.0101013183594,304.9454040527344,179.47999572753906,54.380001068115234,1.3625277280807495
2021-01-08,354.01580810546875,308.86639404296875,173.33999633789062,55.9900016784668,1.3569625616073608
2021-01-11,351.6294860839844,304.4032897949219,173.0,55.65999984741211,1.3516253232955933
2021-01-12,351.7037658691406,303.9191589355469,174.1199951171875,56.58000183105469,1.3524113893508911
2021-01-13,352.65087890625,305.9716491699219,173.3699951171875,56.060001373291016,1.3670539855957031
2021-01-14,351.41595458984375,304.3354797363281,173.27999877929688,56.41999816894531,1.364926815032959
2021-01-15,348.8531799316406,301.9248046875,171.1300048828125,55.099998474121094,1.3683634996414185
2021-01-18,,,,,1.357533574104309
2021-01-19,351.59234619140625,306.3297424316406,172.5800018310547,55.900001525878906,1.3581236600875854
2021-01-20,356.4578552246094,313.455322265625,175.38999938964844,56.08000183105469,1.3644241094589233
2021-01-21,356.7829284667969,315.96282958984375,175.27999877929688,56.099998474121094,1.3668484687805176
2021-01-22,355.52008056640625,315.05279541015625,173.89999389648438,55.40999984741211,1.3729474544525146
2021-01-25,356.9222106933594,317.65704345703125,174.0500030517578,55.880001068115234,1.3688204288482666
2021-01-26,356.364990234375,318.121826171875,173.6199951171875,55.90999984741211,1.3678992986679077
2021-01-27,347.6553039550781,309.2536315917969,172.52000427246094,55.810001373291016,1.374154806137085
2021-01-28,350.645263671875,311.0834045410156,172.67999267578125,55.529998779296875,1.3669419288635254
2021-01-29,343.6254577636719,304.53875732421875,172.61000061035156,55.880001068115234,1.3725008964538574
2021-02-01,349.3453063964844,312.1483459472656,174.22999572753906,56.349998474121094,1.3697690963745117
2021-02-02,354.2850646972656,317.24078369140625,172.11000061035156,57.459999084472656,1.3678767681121826
2021-02-03,354.5636291503906,315.9822082519531,171.85000610351562,58.459999084472656,1.3659336566925049
2021-02-04,358.5936584472656,319.7192687988281,168.14999389648438,58.84000015258789,1.364908218383789
2021-02-05,360.00494384765625,320.8034973144531,169.80999755859375,59.34000015258789,1.3676148653030396
2021-02-08,362.6048583984375,322.952880859375,171.52000427246094,60.560001373291016,1.3738716840744019
2021-02-09,362.36346435546875,322.88507080078125,172.0800018310547,61.09000015258789,1.374570369720459
2021-02-10,362.2055969238281,322.1492919921875,172.7100067138672,61.470001220703125,1.3817994594573975
2021-02-11,362.79052734375,323.92095947265625,171.2100067138672,61.13999938964844,1.3832597732543945
2021-02-12,364.58270263671875,325.7314147949219,170.69000244140625,62.43000030517578,1.381024718284607
2021-02-15,,,,,1.3871549367904663
2021-02-16,364.2669372558594,324.8503723144531,168.24000549316406,63.349998474121094,1.3914785385131836
2021-02-17,364.3505554199219,323.2916564941406,166.3300018310547,64.33999633789062,1.388811707496643
2021-02-18,362.7998352050781,321.8782043457031,166.32000732421875,63.93000030517578,1.3866355419158936
2021-02-19,362.1591796875,320.47442626953125,167.00999450683594,62.90999984741211,1.3967455625534058
2021-02-22,359.37359619140625,312.167724609375,169.50999450683594,65.23999786376953,1.403114914894104
2021-02-23,359.8099365234375,311.2383117675781,169.1199951171875,65.37000274658203,1.4071228504180908
2021-02-24,363.7747802734375,313.80389404296875,169.0,67.04000091552734,1.412030577659607
2021-02-25,355.0093994140625,302.8638916015625,165.82000732421875,66.87999725341797,1.4148274660110474
2021-02-26,353.18011474609375,304.1322021484375,161.80999755859375,66.12999725341797,1.4008152484893799
2021-03-01,361.74127197265625,313.2811279296875,161.52999877929688,63.689998626708984,1.3972529172897339
2021-03-02,358.9185791015625,308.2564697265625,162.41000366210938,62.70000076293945,1.3929517269134521
2021-03-03,354.16448974609375,299.3108215332031,160.6199951171875,64.06999969482422,1.3954981565475464
2021-03-04,349.78173828125,294.41204833984375,159.0399932861328,66.73999786376953,1.3926994800567627
2021-03-05,356.2165832519531,298.8460693359375,159.13999938964844,69.36000061035156,1.3894098997116089
2021-03-08,354.4429931640625,290.3845520019531,157.49000549316406,68.23999786376953,1.385367751121521
2021-03-09,359.5035095214844,301.837646484375,160.83999633789062,67.5199966430664,1.3823610544204712
2021-03-10,361.74127197265625,300.97607421875,161.66000366210938,67.9000015258789,1.3890432119369507
2021-03-11,365.4090270996094,307.9078674316406,161.52000427246094,69.62999725341797,1.3931456804275513
2021-03-12,365.9011535644531,305.4100646972656,161.49000549316406,69.22000122070312,1.3989927768707275
2021-03-15,368.0832214355469,308.6727600097656,162.1999969482422,68.87999725341797,1.3929517269134521
2021-03-16,367.6190185546875,310.366943359375,162.35000610351562,68.38999938964844,1.3899120092391968
2021-03-17,368.8724670410156,311.6448974609375,163.50999450683594,68.0,1.3902212381362915
2021-03-18,363.5055847167969,302.0989990234375,162.55999755859375,63.279998779296875,1.3975849151611328
2021-03-19,362.8328857421875,303.1640625,163.24000549316406,64.52999877929688,1.3925055265426636
2021-03-22,365.730224609375,308.8493347167969,163.0,64.62000274658203,1.3832597732543945
2021-03-23,362.8515930175781,307.5019226074219,161.80999755859375,60.790000915527344,1.3862512111663818
2021-03-24,361.0069885253906,302.3158874511719,162.3699951171875,64.41000366210938,1.3730417490005493
2021-03-25,363.03790283203125,301.7923278808594,161.77999877929688,61.95000076293945,1.3688879013061523
2021-03-26,368.88818359375,306.3193664550781,162.24000549316406,64.56999969482422,1.374910593032837
2021-03-29,368.701904296875,306.2320556640625,160.30999755859375,64.9800033569336,1.3791011571884155
2021-03-30,367.7237548828125,304.6907958984375,157.57000732421875,64.13999938964844,1.3775053024291992
2021-03-31,369.2142639160156,309.35345458984375,159.9600067138672,63.540000915527344,1.3746649026870728
2021-04-01,373.2014465332031,314.6268005371094,161.97999572753906,64.86000061035156,1.3786258697509766
2021-04-02,,,,,1.383508563041687
2021-04-05,378.55804443359375,320.908203125,161.9199981689453,62.150001525878906,1.383125901222229
2021-04-06,378.33447265625,320.6852722167969,163.22000122070312,62.7400016784668,1.3914011716842651
2021-04-07,378.77239990234375,321.4607849121094,162.75999450683594,63.15999984741211,1.383125901222229
2021-04-08,380.5703125,324.81475830078125,164.50999450683594,63.20000076293945,1.3743815422058105
2021-04-09,383.3370361328125,326.7825622558594,163.27000427246094,62.95000076293945,1.373437762260437
2021-04-12,383.4767761230469,326.3560791015625,162.27999877929688,63.279998779296875,1.3712154626846313
2021-04-13,384.6133117675781,330.16571044921875,163.42999267578125,63.66999816894531,1.3753834962844849
2021-04-14,383.29974365234375,326.2010192871094,162.72000122070312,66.58000183105469,1.3759700059890747
2021-04-15,387.4174499511719,331.1446838378906,165.35000610351562,66.94000244140625,1.3779228925704956
2021-04-16,388.7123107910156,331.5325012207031,166.35000610351562,66.7699966430664,1.3785498142242432
2021-04-19,386.80255126953125,328.49835205078125,165.88999938964844,67.05000305175781,1.3818453550338745
2021-04-20,383.9705505371094,326.1040344238281,166.47999572753906,66.56999969482422,1.3993842601776123
2021-04-21,387.6037902832031,328.89581298828125,168.1300048828125,65.31999969482422,1.3938837051391602
2021-04-22,384.0636901855469,324.9311828613281,167.0399932861328,65.4000015258789,1.3931845426559448
2021-04-23,388.2279052734375,329.0218200683594,166.39999389648438,66.11000061035156,1.3840255737304688
2021-04-26,389.0382995605469,331.16412353515625,166.83999633789062,65.6500015258789,1.3866355419158936
2021-04-27,388.9544982910156,329.72943115234375,166.4199981689453,66.41999816894531,1.3895643949508667
2021-04-28,388.84271240234375,328.6147155761719,166.91000366210938,67.2699966430664,1.390356421470642
2021-04-29,391.3207092285156,329.79730224609375,166.22000122070312,68.55999755859375,1.395673394203186
2021-04-30,388.7496032714844,327.6355895996094,165.66000366210938,67.25,1.3952839374542236
2021-05-03,389.5879821777344,325.89068603515625,167.80999755859375,67.55999755859375,1.3819791078567505
2021-05-04,387.18450927734375,320.0260925292969,166.5800018310547,68.87999725341797,1.3903758525848389
2021-05-05,387.3056945800781,318.95013427734375,167.27000427246094,68.95999908447266,1.388811707496643
2021-05-06,390.3985290527344,321.3540954589844,170.05999755859375,68.08999633789062,1.3909753561019897
2021-05-07,393.2397766113281,323.9618225097656,171.58999633789062,68.27999877929688,1.389854073524475
2021-05-10,389.34576416015625,315.7803649902344,172.11000061035156,68.31999969482422,1.4041197299957275
2021-05-11,385.8709411621094,315.3440856933594,172.13999938964844,68.55000305175781,1.4131278991699219
2021-05-12,377.67315673828125,307.1820983886719,170.42999267578125,69.31999969482422,1.4138271808624268
2021-05-13,382.2098693847656,309.5569152832031,171.1300048828125,67.05000305175781,1.4063708782196045
2021-05-14,388.078857421875,316.39093017578125,172.69000244140625,68.70999908447266,1.4050863981246948
2021-05-17,387.09136962890625,314.4715881347656,174.6999969482422,69.45999908447266,1.4101786613464355
2021-05-18,383.7562561035156,312.3489074707031,175.0399932861328,68.70999908447266,1.4148674011230469
2021-05-19,382.75018310546875,312.7073669433594,175.16000366210938,66.66000366210938,1.41880202293396
2021-05-20,386.8678894042969,318.7562255859375,175.9600067138672,65.11000061035156,1.4106162786483765
2021-05-21,386.5510559082031,316.99200439453125,176.0399932861328,66.44000244140625,1.4185603857040405
2021-05-24,390.4916076660156,322.3235168457031,176.35000610351562,68.45999908447266,1.4142870903015137
2021-05-25,389.625244140625,322.7694396972656,177.9499969482422,68.6500015258789,1.415608525276184
2021-05-26,390.3985290527344,323.8938293457031,177.63999938964844,68.87000274658203,1.4143872261047363
2021-05-27,390.6033935546875,322.6822204589844,177.7100067138672,69.45999908447266,1.4116119146347046
2021-05-28,391.3021240234375,323.6999816894531,178.3800048828125,69.62999725341797,1.4203739166259766
2021-05-31,,,,,1.4180374145507812
2021-06-01,390.9574279785156,322.62408447265625,177.89999389648438,70.25,1.4226775169372559
2021-06-02,391.572265625,323.2541809082031,178.77000427246094,71.3499984741211,1.4157087802886963
2021-06-03,390.1189880371094,319.8905029296875,175.27000427246094,71.30999755859375,1.4171934127807617
2021-06-04,393.6869812011719,325.31884765625,177.16000366210938,71.88999938964844,1.4109944105148315
2021-06-07,393.304931640625,326.2882385253906,177.8699951171875,71.48999786376953,1.4164307117462158
2021-06-08,393.38885498046875,326.4433288574219,177.32000732421875,72.22000122070312,1.41765558719635
2021-06-09,392.80194091796875,326.5208435058594,176.97999572753906,72.22000122070312,1.414987564086914
2021-06-10,394.62786865234375,329.92333984375,177.74000549316406,72.5199966430664,1.4112334251403809
2021-06-11,395.2799072265625,330.7860107421875,175.74000549316406,72.69000244140625,1.4170126914978027
2021-06-14,396.1649169921875,333.9558410644531,174.7100067138672,72.86000061035156,1.411930799484253
2021-06-15,395.4383239746094,331.7747802734375,174.0500030517578,73.98999786376953,1.4109944105148315
2021-06-16,393.2304992675781,330.5631103515625,171.11000061035156,74.38999938964844,1.4081531763076782
2021-06-17,393.1001281738281,334.7604675292969,165.85000610351562,73.08000183105469,1.3990709781646729
2021-06-18,387.7970275878906,332.1335144042969,164.92999267578125,73.51000213623047,1.3938642740249634
2021-06-21,393.3486633300781,334.1976623535156,166.9499969482422,74.9000015258789,1.381711721420288
2021-06-22,395.4515686035156,337.31292724609375,166.25,74.80999755859375,1.392540454864502
2021-06-23,394.97491455078125,337.47796630859375,166.13999938964844,75.19000244140625,1.3949919939041138
2021-06-24,397.31158447265625,339.5644836425781,166.0399932861328,75.55999755859375,1.3967455625534058
2021-06-25,398.722900390625,339.1471252441406,166.58999633789062,76.18000030517578,1.3916915655136108
2021-06-28,399.526611328125,343.2718200683594,166.5800018310547,74.68000030517578,1.389506459236145
2021-06-29,399.7415771484375,344.5140686035156,164.8300018310547,74.76000213623047,1.3879058361053467
2021-06-30,400.0780334472656,343.9705810546875,165.6300048828125,75.12999725341797,1.3842746019363403
2021-07-01,402.2930603027344,344.1064453125,166.1999969482422,75.83999633789062,1.3829153776168823
2021-07-02,405.36798095703125,348.05633544921875,167.2899932861328,76.16999816894531,1.3759511709213257
2021-07-05,,,,,1.383125901222229
2021-07-06,404.6297607421875,349.560546875,168.1199951171875,74.52999877929688,1.3856172561645508
2021-07-07,406.0596923828125,350.29815673828125,168.75999450683594,73.43000030517578,1.3805670738220215
2021-07-08,402.7510681152344,348.1824645996094,168.64999389648438,74.12000274658203,1.3801099061965942
2021-07-09,407.05035400390625,350.3563537597656,169.2100067138672,75.55000305175781,1.3790820837020874
2021-07-12,408.50848388671875,351.72479248046875,169.0,75.16000366210938,1.3899506330490112
2021-07-13,407.1158447265625,351.72479248046875,169.22000122070312,76.48999786376953,1.3886960744857788
2021-07-14,407.7232666015625,352.3555603027344,171.0399932861328,74.76000213623047,1.3806052207946777
2021-07-15,406.3306579589844,349.88079833984375,171.07000732421875,73.47000122070312,1.385809302330017
2021-07-16,403.1435852050781,347.0470275878906,169.41000366210938,73.58999633789062,1.3829728364944458
2021-07-19,397.1900634765625,344.2034606933594,169.61000061035156,68.62000274658203,1.3763866424560547
2021-07-20,402.88189697265625,348.201904296875,169.38999938964844,69.3499984741211,1.3669979572296143
2021-07-21,406.1437683105469,350.8901672363281,168.75999450683594,72.2300033569336,1.3633265495300293
2021-07-22,406.9942932128906,353.2096252441406,169.08999633789062,73.79000091552734,1.3714035749435425
2021-07-23,411.181396484375,357.3341369628906,168.55999755859375,74.0999984741211,1.377389669418335
2021-07-26,412.1907653808594,357.6155700683594,168.16000366210938,74.5,1.3757808208465576
2021-07-27,410.3122863769531,353.6753845214844,168.44000244140625,74.4800033569336,1.3829153776168823
2021-07-28,410.1439514160156,355.0340881347656,169.2899932861328,74.73999786376953,1.3882719278335571
2021-07-29,411.8450622558594,355.66497802734375,171.1699981689453,76.05000305175781,1.3906852006912231
2021-07-30,409.84490966796875,353.8113708496094,169.82000732421875,76.33000183105469,1.3964334726333618
2021-08-02,408.9850769042969,353.8403625488281,169.61000061035156,72.88999938964844,1.3896223306655884
2021-08-03,412.3122863769531,355.9851989746094,169.49000549316406,72.41000366210938,1.3892748355865479
2021-08-04,410.2842712402344,356.4994812011719,169.52999877929688,70.37999725341797,1.391788363456726
2021-08-05,412.8825378417969,358.7607727050781,168.86000061035156,71.29000091552734,1.3890432119369507
2021-08-06,413.56475830078125,357.1885681152344,164.63999938964844,70.69999694824219,1.3927576541900635
2021-08-09,413.22821044921875,357.8485412597656,161.72000122070312,69.04000091552734,1.3868471384048462
2021-08-10,413.7422790527344,356.0142822265625,161.77000427246094,70.62999725341797,1.3849073648452759
2021-08-11,414.7704162597656,355.4029541015625,164.0,71.44000244140625,1.3836042881011963
2021-08-12,416.0135192871094,356.6839599609375,164.0399932861328,71.30999755859375,1.3866932392120361
2021-08-13,416.7705383300781,357.93585205078125,166.38999938964844,70.58999633789062,1.3811582326889038
2021-08-16,417.75189208984375,358.0911560058594,167.22000122070312,69.51000213623047,1.3863856792449951
2021-08-17,415.0134582519531,354.93707275390625,166.97000122070312,69.02999877929688,1.3842746019363403
2021-08-18,410.47113037109375,351.52093505859375,167.10000610351562,68.2300033569336,1.3740416765213013
2021-08-19,411.1066589355469,353.21929931640625,166.61000061035156,66.44999694824219,1.3743815422058105
2021-08-20,414.37786865234375,356.87811279296875,166.6999969482422,65.18000030517578,1.3630849123001099
2021-08-23,418.02294921875,362.2156982421875,168.72999572753906,68.75,1.3625277280807495
2021-08-24,418.68658447265625,363.3220520019531,168.64999389648438,71.05000305175781,1.37247633934021
2021-08-25,419.5650939941406,363.7394104003906,167.47999572753906,72.25,1.3725517988204956
2021-08-26,417.0883483886719,361.4296875,167.6699981689453,71.06999969482422,1.3766520023345947
2021-08-27,420.8175048828125,364.94287109375,170.19000244140625,72.69999694824219,1.3702384233474731
2021-08-30,422.66802978515625,369.0381774902344,169.35000610351562,73.41000366210938,1.3762996196746826
2021-08-31,422.0418395996094,368.7374267578125,169.69000244140625,72.98999786376953,1.376045823097229
2021-09-01,422.26611328125,369.348876953125,169.6999969482422,71.58999633789062,1.3753398656845093
2021-09-02,423.5653076171875,369.1741027832031,169.25,73.02999877929688,1.3771638870239258
2021-09-03,423.46246337890625,370.3096923828125,171.05999755859375,72.61000061035156,1.383680820465088
2021-09-06,,,,,1.3859245777130127
2021-09-07,421.94842529296875,370.8336486816406,167.7100067138672,71.69000244140625,1.3839489221572876
2021-09-08,421.434326171875,369.5428466796875,167.2899932861328,72.5999984741211,1.3779798746109009
2021-09-09,419.63055419921875,368.2715759277344,168.02999877929688,71.44999694824219,1.3767657279968262
2021-09-10,416.3218994140625,365.4765625,167.17999267578125,72.91999816894531,1.3839681148529053
2021-09-13,417.3873291015625,365.2242736816406,167.74000549316406,73.51000213623047,1.3840830326080322
2021-09-14,415.1348876953125,364.18585205078125,168.82000732421875,73.5999984741211,1.3838149309158325
2021-09-15,418.6024169921875,366.8934631347656,167.8300018310547,75.45999908447266,1.381024718284607
2021-09-16,417.9388732910156,367.1457824707031,164.02999877929688,75.66999816894531,1.3848881721496582
2021-09-17,413.8676452636719,362.7979736328125,163.77000427246094,75.33999633789062,1.3797005414962769
2021-09-20,406.9667663574219,355.30145263671875,164.94000244140625,73.91999816894531,1.3729662895202637
2021-09-21,406.5823059082031,355.7385559082031,166.0399932861328,74.36000061035156,1.366269588470459
2021-09-22,410.54852294921875,359.0614013671875,165.4199981689453,76.19000244140625,1.3657469749450684
2021-09-23,415.53668212890625,362.3743896484375,163.50999450683594,77.25,1.3617113828659058
2021-09-24,416.2211608886719,362.7144775390625,163.3000030517578,78.08999633789062,1.3722503185272217
2021-09-27,415.0303955078125,359.8192138671875,163.63999938964844,79.52999877929688,1.3669044971466064
2021-09-28,406.6666259765625,349.63714599609375,162.0500030517578,79.08999633789062,1.3701633214950562
2021-09-29,407.3511657714844,349.06402587890625,161.32000732421875,78.63999938964844,1.354224443435669
2021-09-30,402.37237548828125,347.7814636230469,164.22000122070312,78.5199966430664,1.3426424264907837
2021-10-01,407.1542663574219,349.93841552734375,164.58999633789062,79.27999877929688,1.346982717514038
2021-10-04,401.9035949707031,342.5932312011719,165.36000061035156,81.26000213623047,1.3570915460586548
2021-10-05,406.0853576660156,347.21795654296875,164.58999633789062,82.55999755859375,1.3607479333877563
2021-10-06,407.7731628417969,349.44293212890625,165.02999877929688,81.08000183105469,1.3627691268920898
2021-10-07,411.298583984375,352.6490478515625,164.16000366210938,81.94999694824219,1.3592127561569214
2021-10-08,410.54852294921875,350.89056396484375,164.22999572753906,82.38999938964844,1.3620266914367676
2021-10-11,407.5762023925781,348.1993408203125,163.9199981689453,83.6500015258789,1.361655831336975
2021-10-12,406.57293701171875,346.98486328125,164.66000366210938,83.41999816894531,1.3590649366378784
2021-10-13,408.0356140136719,349.7635498046875,167.58999633789062,83.18000030517578,1.3578838109970093
2021-10-14,414.8990783691406,356.2049560546875,168.0,84.0,1.366923213005066
2021-10-15,418.058837890625,358.44927978515625,165.3300018310547,84.86000061035156,1.3668859004974365
2021-10-18,419.29656982421875,362.0538635253906,164.9199981689453,84.33000183105469,1.376159429550171
2021-10-19,422.5312805175781,364.79364013671875,165.4499969482422,85.08000183105469,1.373645305633545
2021-10-20,424.1908874511719,364.3175354003906,166.89999389648438,85.81999969482422,1.3793197870254517
2021-10-21,425.2973327636719,366.54241943359375,166.75,84.61000061035156,1.3822999000549316
2021-10-22,424.8566589355469,363.4625549316406,167.77000427246094,85.52999877929688,1.379120111465454
2021-10-25,427.135009765625,367.18377685546875,168.92999267578125,85.98999786376953,1.3762730360031128
2021-10-26,427.51953125,368.33984375,167.67999267578125,86.4000015258789,1.37644362449646
2021-10-27,425.62542724609375,369.1947937011719,168.1199951171875,84.58000183105469,1.3766140937805176
2021-10-28,429.7323303222656,373.2947692871094,168.0800018310547,84.31999969482422,1.3732868432998657
2021-10-29,430.604248046875,375.1310729980469,166.64999389648438,84.37999725341797,1.380071759223938
2021-11-01,431.344970703125,376.4135437011719,167.52000427246094,84.70999908447266,1.36832594871521
2021-11-02,433.08905029296875,377.9874572753906,167.16000366210938,84.72000122070312,1.365541934967041
2021-11-03,435.73309326171875,382.0000915527344,165.77000427246094,81.98999786376953,1.3617392778396606
2021-11-04,437.7865295410156,386.8966979980469,167.64999389648438,80.54000091552734,1.3694878816604614
2021-11-05,439.3053894042969,387.2658996582031,169.83999633789062,82.73999786376953,1.3508602380752563
2021-11-08,439.68048095703125,386.7412414550781,170.4499969482422,83.43000030517578,1.349127173423767
2021-11-09,438.2272033691406,384.0792236328125,171.2899932861328,84.77999877929688,1.3564507961273193
2021-11-10,434.7016906738281,378.43438720703125,173.14999389648438,82.63999938964844,1.3560001850128174
2021-11-11,434.84234619140625,379.4836730957031,174.1199951171875,82.87000274658203,1.3412736654281616
2021-11-12,438.1240234375,383.4768371582031,174.4499969482422,82.16999816894531,1.3366482257843018
2021-11-15,438.2740173339844,383.38934326171875,174.17999267578125,82.05000305175781,1.341705560684204
2021-11-16,440.0086669921875,386.11956787109375,172.9199981689453,82.43000030517578,1.3408420085906982
2021-11-17,438.93975830078125,386.32354736328125,174.5,80.27999877929688,1.3424620628356934
2021-11-18,440.43060302734375,390.3262939453125,173.94000244140625,81.23999786376953,1.34916353225708
2021-11-19,439.6429443359375,392.5026550292969,172.61000061035156,78.88999938964844,1.3499648571014404
2021-11-22,438.4052734375,387.9460144042969,168.74000549316406,79.69999694824219,1.3434540033340454
2021-11-23,438.98663330078125,386.1778259277344,167.27999877929688,82.30999755859375,1.3397642374038696
2021-11-24,440.15869140625,387.42138671875,167.1199951171875,82.25,1.337595820426941
2021-11-25,,,,,1.333066701889038
2021-11-26,430.3417053222656,380.0763854980469,166.85000610351562,72.72000122070312,1.331416130065918
2021-11-29,435.6205749511719,388.3249816894531,166.6199951171875,73.44000244140625,1.334098219871521
2021-11-30,427.1444091796875,382.62188720703125,165.5,70.56999969482422,1.3315047025680542
2021-12-01,422.4001159667969,376.11236572265625,166.16000366210938,68.87000274658203,1.3295927047729492
2021-12-02,428.8695983886719,378.82305908203125,165.24000549316406,69.66999816894531,1.3280000686645508
2021-12-03,425.1379699707031,372.2357177734375,166.6300048828125,69.87999725341797,1.3299994468688965
2021-12-06,430.17303466796875,375.2185363769531,166.22000122070312,73.08000183105469,1.3237318992614746
2021-12-07,439.07110595703125,386.5177917480469,166.80999755859375,75.44000244140625,1.326435923576355
2021-12-08,440.2336120605469,388.2471923828125,166.89999389648438,75.81999969482422,1.3246086835861206
2021-12-09,437.261474609375,382.5343933105469,165.8800048828125,74.41999816894531,1.3210039138793945
2021-12-10,441.3775939941406,386.6926574707031,166.5800018310547,75.1500015258789,1.3224014043807983
2021-12-13,437.4676513671875,381.10626220703125,167.0,74.38999938964844,1.3257148265838623
2021-12-14,434.4578552246094,377.1616516113281,165.44000244140625,73.69999694824219,1.3213530778884888
2021-12-15,441.2463073730469,385.7600402832031,166.14999389648438,73.87999725341797,1.323050618171692
2021-12-16,437.35516357421875,375.84027099609375,168.16000366210938,75.0199966430664,1.3263126611709595
2021-12-17,432.700439453125,373.96514892578125,167.8000030517578,73.5199966430664,1.3323739767074585
2021-12-20,428.0993957519531,370.3375549316406,167.08999633789062,71.5199966430664,1.3229438066482544
2021-12-21,435.70208740234375,378.6258239746094,167.02000427246094,73.9800033569336,1.3210004568099976
2021-12-22,440.0584716796875,383.2369689941406,168.58999633789062,75.29000091552734,1.3269639015197754
2021-12-23,442.7965087890625,386.1262512207031,168.97000122070312,76.8499984741211,1.3352025747299194
2021-12-24,,,,,1.3406623601913452
2021-12-27,449.0630187988281,392.5078125,169.3699951171875,78.5999984741211,1.3404303789138794
2021-12-28,448.69610595703125,390.6886291503906,168.63999938964844,78.94000244140625,1.344266653060913
2021-12-29,449.2700500488281,390.6302795410156,168.58999633789062,79.2300033569336,1.3433277606964111
2021-12-30,448.028076171875,389.4630126953125,169.8000030517578,79.31999969482422,1.349879264831543
2021-12-31,446.8988952636719,387.0309143066406,170.9600067138672,77.77999877929688,1.349837303161621
2022-01-03,449.4864196777344,390.75677490234375,168.3300018310547,78.9800033569336,1.3522284030914307
2022-01-04,449.3359680175781,385.68841552734375,169.57000732421875,80.0,1.3483266830444336
2022-01-05,440.7076721191406,373.8397521972656,169.05999755859375,80.80000305175781,1.353143334388733
2022-01-06,440.29364013671875,373.5769348144531,166.99000549316406,81.98999786376953,1.3555645942687988
2022-01-07,438.5529479980469,369.53009033203125,167.75,81.75,1.353363037109375
2022-01-10,438.0072326660156,369.7733154296875,168.25999450683594,80.87000274658203,1.3592311143875122
2022-01-11,441.9967956542969,375.3280944824219,170.2899932861328,83.72000122070312,1.3580313920974731
2022-01-12,443.1916809082031,376.81640625,170.74000549316406,84.66999816894531,1.3633265495300293
2022-01-13,437.08514404296875,367.3900146484375,170.16000366210938,84.47000122070312,1.3709993362426758
2022-01-14,437.2639465332031,369.6761169433594,169.6699981689453,86.05999755859375,1.3713659048080444
2022-01-17,,,,,1.367353081703186
2022-01-18,429.5201110839844,360.473388671875,169.38999938964844,87.51000213623047,1.364800214767456
2022-01-19,425.06024169921875,356.51409912109375,172.0800018310547,88.44000244140625,1.3600261211395264
2022-01-20,420.3556213378906,351.8834533691406,171.64999389648438,88.37999725341797,1.3608589172363281
2022-01-21,412.10382080078125,342.126220703125,171.08999633789062,87.88999938964844,1.359767198562622
