Date,LQD,HYG,SPY
2023-10-10,-0.20291005325459355,-0.0770997851304529,-0.06535109203732536
2023-10-11,-0.19802966670078692,-0.077226054902507,-0.06152262067669989
2023-10-12,-0.20637351585648422,-0.08214274486240258,-0.06724405805454037
2023-10-13,-0.20196552854484207,-0.08289910593764904,-0.07188989705913706
2023-10-16,-0.20747587201425632,-0.08315078805852061,-0.06212497754731261
2023-10-17,-0.21377318252087585,-0.08743721522907788,-0.06216792525223136
2023-10-18,-0.22007015080904924,-0.09184951204084557,-0.07466468630740297
2023-10-19,-0.2263676666472748,-0.0951266956257506,-0.08279500665901285
2023-10-20,-0.2232978244521724,-0.09323596442078308,-0.09406568221629563
2023-10-23,-0.21723678201050367,-0.08958002868426207,-0.09563596191492796
2023-10-24,-0.21282838403564985,-0.08491570678232874,-0.08881755440718042
2023-10-25,-0.21999171419211938,-0.08983233958067538,-0.10189496025921174
2023-10-26,-0.21432408682473614,-0.0866805111845369,-0.11264937854731127
2023-10-27,-0.2158984315623581,-0.0878155100897996,-0.11667162505012951
2023-10-30,-0.2182598802249226,-0.08756302770873914,-0.10611064158936367
2023-10-31,-0.2193621679397233,-0.08516784619559292,-0.10049681169288338
2023-11-01,-0.2081903570466166,-0.07644825826133272,-0.09090388718786502
2023-11-02,-0.19878857177159082,-0.06605543866059027,-0.07348154851443267
2023-11-03,-0.19483819983815165,-0.05693011834152051,-0.06502874603360209
2023-11-06,-0.1991045084431069,-0.06073255902349217,-0.06287782153810983
2023-11-07,-0.19270501131329132,-0.06060566047589655,-0.060210571709570226
2023-11-08,-0.18859653415635702,-0.06009892370725223,-0.05952238749298422
2023-11-09,-0.19681328313951674,-0.06592854011299443,-0.06685698421051178
2023-11-10,-0.1927839954811701,-0.061366480148976055,-0.052295398259046944
2023-11-13,-0.1927050113132912,-0.06225362675565849,-0.05319866131062534
2023-11-14,-0.1800637116148407,-0.052747782276951205,-0.03483011188069607
